id,url,name,season,number,type,airdate,airtime,airstamp,runtime,image,summary,rating.average,_links.self.href,_links.show.href,_embedded.show.id,_embedded.show.url,_embedded.show.name,_embedded.show.type,_embedded.show.language,_embedded.show.genres,_embedded.show.status,_embedded.show.runtime,_embedded.show.averageRuntime,_embedded.show.premiered,_embedded.show.ended,_embedded.show.officialSite,_embedded.show.schedule.time,_embedded.show.schedule.days,_embedded.show.rating.average,_embedded.show.weight,_embedded.show.network,_embedded.show.webChannel.id,_embedded.show.webChannel.name,_embedded.show.webChannel.country.name,_embedded.show.webChannel.country.code,_embedded.show.webChannel.country.timezone,_embedded.show.webChannel.officialSite,_embedded.show.dvdCountry,_embedded.show.externals.tvrage,_embedded.show.externals.thetvdb,_embedded.show.externals.imdb,_embedded.show.image.medium,_embedded.show.image.original,_embedded.show.summary,_embedded.show.updated,_embedded.show._links.self.href,_embedded.show._links.previousepisode.href,image.medium,image.original,_embedded.show.image,_embedded.show.network.id,_embedded.show.network.name,_embedded.show.network.country.name,_embedded.show.network.country.code,_embedded.show.network.country.timezone,_embedded.show.network.officialSite,_embedded.show._links.nextepisode.href,_embedded.show.webChannel,_embedded.show.webChannel.country
2330726,https://www.tvmaze.com/episodes/2330726/against-the-sky-supreme-1x150-episode-150,Episode 150,1,150.0,regular,2022-12-02,10:00,2022-12-02T02:00:00+00:00,7.0,,,,https://api.tvmaze.com/episodes/2330726,https://api.tvmaze.com/shows/62143,62143,https://www.tvmaze.com/shows/62143/against-the-sky-supreme,Against the Sky Supreme,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,,7.0,2021-07-09,,https://v.qq.com/x/cover/mzc00200azkttu2.html,10:00,"['Monday', 'Friday']",,67,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,406729.0,tt15816496,https://static.tvmaze.com/uploads/images/medium_portrait/409/1023562.jpg,https://static.tvmaze.com/uploads/images/original_untouched/409/1023562.jpg,"<p>The former mighty Gods of the heavens, after ten thousand lifetimes of reincarnation tragically destroyed! The cruel curse, the hatred of ten thousand lives, Tan Yun determined, no longer sink! The most important thing is that you have to be able to get to the top of the world, step by step, stepping on the corpses of your enemies! To kill against the sky, across all the worlds, only I am the supreme!</p>",1688716416,https://api.tvmaze.com/shows/62143,https://api.tvmaze.com/episodes/2589837,,,,,,,,,,https://api.tvmaze.com/episodes/2589838,,
2513097,https://www.tvmaze.com/episodes/2513097/jiu-tian-xuan-di-jue-3x10-episode-102,Episode 102,3,10.0,regular,2022-12-02,10:00,2022-12-02T02:00:00+00:00,10.0,,,,https://api.tvmaze.com/episodes/2513097,https://api.tvmaze.com/shows/63068,63068,https://www.tvmaze.com/shows/63068/jiu-tian-xuan-di-jue,Jiu Tian Xuan Di Jue,Animation,Chinese,['Anime'],Running,10.0,10.0,2021-08-20,,https://v.youku.com/v_nextstage/id_efcf7daa538f412e803d.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle,10:00,"['Monday', 'Friday']",,11,,118.0,Youku,China,CN,Asia/Shanghai,,,,409158.0,,https://static.tvmaze.com/uploads/images/medium_portrait/454/1135081.jpg,https://static.tvmaze.com/uploads/images/original_untouched/454/1135081.jpg,"<p>Of all the races in the world only 3 stand at the top. Each race possesses a master of the martial arts, a Golden Martial God. The balance of power appears to be shifting after Wang Fan's brother is killed triggering a chain of events that will begin to turn the world upside down. Disguising himself as the Silver Tiger King, Wang Fan becomes a symbol of power and the hope of the human race.<br />Some days Wang Fan is a boy genius that tries to blend in as a smart but helpless student. Other days he becomes a powerful tiger. Every race has their eyes on the Silver Tiger King as he continues to surpass every precedent and excel far beyond his peers all while under the guise of an unassuming student.</p>",1679934124,https://api.tvmaze.com/shows/63068,https://api.tvmaze.com/episodes/2513139,,,,,,,,,,,,
2427753,https://www.tvmaze.com/episodes/2427753/romance-and-bullets-1x06-episode-6,Episode 6,1,6.0,regular,2022-12-02,,2022-12-02T03:00:00+00:00,24.0,,,,https://api.tvmaze.com/episodes/2427753,https://api.tvmaze.com/shows/65020,65020,https://www.tvmaze.com/shows/65020/romance-and-bullets,Romance and Bullets,Scripted,Japanese,"['Drama', 'Romance']",Ended,24.0,24.0,2022-10-28,2022-12-23,https://www.mbs.jp/koitodangan/,00:50,['Friday'],,73,,407.0,GYAO!,Japan,JP,Asia/Tokyo,,,,423926.0,tt23128682,https://static.tvmaze.com/uploads/images/medium_portrait/429/1074123.jpg,https://static.tvmaze.com/uploads/images/original_untouched/429/1074123.jpg,"<p>A daring college student, Yuri, is rescued from drug dealers who attacked her by a young yakuza boss, Oya Toshiomi. Despite the feelings that have arisen, the girl decides that she does not need a bad guy. But at the next meeting, young people understand that no obstacles can prevent their love. This is how their relationship begins, full of passion and danger.</p>",1673727498,https://api.tvmaze.com/shows/65020,https://api.tvmaze.com/episodes/2427756,,,,24.0,MBS,Japan,JP,Asia/Tokyo,,,,
2432127,https://www.tvmaze.com/episodes/2432127/oh-my-assistant-1x02-episode-2,Episode 2,1,2.0,regular,2022-12-02,,2022-12-02T03:00:00+00:00,15.0,,"<p>Mu Yeong starts working as an assistant at Seon Heo's house, and one of the tasks seems to be posing as a reference model for Seon Heo?<br /> </p>",9.0,https://api.tvmaze.com/episodes/2432127,https://api.tvmaze.com/shows/65213,65213,https://www.tvmaze.com/shows/65213/oh-my-assistant,Oh! My Assistant,Scripted,Korean,"['Comedy', 'Romance']",Ended,,15.0,2022-12-01,2022-12-23,https://www.heavenly.tv/en/detail/390,,"['Thursday', 'Friday']",,38,,538.0,Heavenly,"Korea, Republic of",KR,Asia/Seoul,https://www.heavenly.tv/en,,,421936.0,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081531.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081531.jpg,"<p>Seon Heo is a graphic artist who specializes in creating adult webtoons for a living. In the course of looking for potential recruits, Seon Ho comes across a boy by the name of Mu Yeong, who he decides to hire as his assistant. However, there's just one thing: the moment Seon Ho lays his eyes on Mu Yeong, he finds himself immediately taken by Mu Yeong's cute yet irresistible charm. As the pair begin working together, sparks gradually spark between the boss and his assistant. But it appears that neither Seon Heo nor Mu Yeong have what it takes to confess their feelings for one another.</p>",1671765169,https://api.tvmaze.com/shows/65213,https://api.tvmaze.com/episodes/2432133,https://static.tvmaze.com/uploads/images/medium_landscape/432/1082057.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1082057.jpg,,,,,,,,,,
2436075,https://www.tvmaze.com/episodes/2436075/ling-jian-zun-5x137-episode-337,Episode 337,5,137.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,10.0,,,,https://api.tvmaze.com/episodes/2436075,https://api.tvmaze.com/shows/55016,55016,https://www.tvmaze.com/shows/55016/ling-jian-zun,Ling Jian Zun,Animation,Chinese,['Anime'],Running,10.0,10.0,2019-01-15,,https://v.qq.com/x/cover/2w2legt0g8z26al.html,,"['Tuesday', 'Friday']",,62,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,364730.0,,https://static.tvmaze.com/uploads/images/medium_portrait/311/778535.jpg,https://static.tvmaze.com/uploads/images/original_untouched/311/778535.jpg,"<p>The strong man was attacked and returned to his youth. He became the weakest waste young lord. He will never let go of the enemy of the previous life in this life and must make up the regret of the previous life in this life! By the time the Spirit Sword is powerful, the protagonist will be supreme in the three worlds between heaven and earth! If there is someone doesn't obey him, he will kill him with the sword!</p><p><br /> </p>",1690388501,https://api.tvmaze.com/shows/55016,https://api.tvmaze.com/episodes/2604549,,,,,,,,,,,,
2418531,https://www.tvmaze.com/episodes/2418531/qi-refining-for-3000-years-1x10-episode-10,Episode 10,1,10.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,20.0,,,,https://api.tvmaze.com/episodes/2418531,https://api.tvmaze.com/shows/64582,64582,https://www.tvmaze.com/shows/64582/qi-refining-for-3000-years,Qi Refining for 3000 Years,Animation,Chinese,"['Comedy', 'Action', 'Adventure']",Running,17.0,19.0,2022-10-07,,https://www.bilibili.com/bangumi/media/md28235410,11:00,['Friday'],,33,,51.0,Bilibili,China,CN,Asia/Shanghai,,,,425833.0,,https://static.tvmaze.com/uploads/images/medium_portrait/425/1064221.jpg,https://static.tvmaze.com/uploads/images/original_untouched/425/1064221.jpg,,1675356436,https://api.tvmaze.com/shows/64582,https://api.tvmaze.com/episodes/2461583,,,,,,,,,,,,
2443463,https://www.tvmaze.com/episodes/2443463/tara-g-1x09-for-here-or-to-go,For Here or To Go?,1,9.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,45.0,,,,https://api.tvmaze.com/episodes/2443463,https://api.tvmaze.com/shows/64635,64635,https://www.tvmaze.com/shows/64635/tara-g,"Tara, G!",Scripted,Tagalog,[],Running,45.0,45.0,2022-10-07,,,,['Friday'],,34,,384.0,iWantTFC,Philippines,PH,Asia/Manila,,,,413376.0,tt21429232,https://static.tvmaze.com/uploads/images/medium_portrait/426/1065879.jpg,https://static.tvmaze.com/uploads/images/original_untouched/426/1065879.jpg,"<p>Set in the fictional place of La Guerta, <b>Tara, G!</b> is about a group of youngsters with all different personalities who embrace life and explore friendship and love.</p>",1670342964,https://api.tvmaze.com/shows/64635,https://api.tvmaze.com/episodes/2443463,,,,,,,,,,,,
2440232,https://www.tvmaze.com/episodes/2440232/mr-durian-1x21-episode-21,Episode 21,1,21.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,10.0,,,,https://api.tvmaze.com/episodes/2440232,https://api.tvmaze.com/shows/65464,65464,https://www.tvmaze.com/shows/65464/mr-durian,Mr. Durian,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,10.0,10.0,2022-11-19,2022-12-03,https://v.qq.com/x/cover/mzc00200zvtnh4b/p0044o6nota.html,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,4,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081434.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081434.jpg,"<p>Su Chen, Mr. Durian, tough on the outside and soft on the inside, has been secretly in love with Yi Xiang Nuan for many years. One day he decides to confess to her, and suddenly she accepts his feelings. They live a happy and romantic life on campus, but one accident forces Yi Xiang Nuan to sever all ties with her boyfriend and leave for another country...<br />On the first day of Yi Xiang Nuan's return to her hometown after three years of departure, she is forcibly taken away by her ex-boyfriend Su Chen, forcing her to marry him. He had been waiting for Yi Xiang Nuan's return for three years and had not heard any news about her during the wait, but time could not change his affection. And Xiang Nuan always thought that Su Chen married her to avenge her sudden departure...<br />and Xiang Nuan starts working for her husband's company, becoming his subordinate. After spending time together, she discovered that Su Chen had retained feelings for her for many years. At the same time, he will also help Xiang Nuan find out the truth about her father's death...<br />based on the comic</p>",1671145408,https://api.tvmaze.com/shows/65464,https://api.tvmaze.com/episodes/2440235,,,,,,,,,,,,
2440233,https://www.tvmaze.com/episodes/2440233/mr-durian-1x22-episode-22,Episode 22,1,22.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,10.0,,,,https://api.tvmaze.com/episodes/2440233,https://api.tvmaze.com/shows/65464,65464,https://www.tvmaze.com/shows/65464/mr-durian,Mr. Durian,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,10.0,10.0,2022-11-19,2022-12-03,https://v.qq.com/x/cover/mzc00200zvtnh4b/p0044o6nota.html,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,4,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081434.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081434.jpg,"<p>Su Chen, Mr. Durian, tough on the outside and soft on the inside, has been secretly in love with Yi Xiang Nuan for many years. One day he decides to confess to her, and suddenly she accepts his feelings. They live a happy and romantic life on campus, but one accident forces Yi Xiang Nuan to sever all ties with her boyfriend and leave for another country...<br />On the first day of Yi Xiang Nuan's return to her hometown after three years of departure, she is forcibly taken away by her ex-boyfriend Su Chen, forcing her to marry him. He had been waiting for Yi Xiang Nuan's return for three years and had not heard any news about her during the wait, but time could not change his affection. And Xiang Nuan always thought that Su Chen married her to avenge her sudden departure...<br />and Xiang Nuan starts working for her husband's company, becoming his subordinate. After spending time together, she discovered that Su Chen had retained feelings for her for many years. At the same time, he will also help Xiang Nuan find out the truth about her father's death...<br />based on the comic</p>",1671145408,https://api.tvmaze.com/shows/65464,https://api.tvmaze.com/episodes/2440235,,,,,,,,,,,,
2440206,https://www.tvmaze.com/episodes/2440206/betrayed-love-1x15-episode-15,Episode 15,1,15.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,10.0,,,,https://api.tvmaze.com/episodes/2440206,https://api.tvmaze.com/shows/65465,65465,https://www.tvmaze.com/shows/65465/betrayed-love,Betrayed Love,Scripted,Chinese,['Romance'],Ended,10.0,10.0,2022-11-17,2022-12-07,https://v.qq.com/x/cover/mzc0020064ca2l0/a0044amz11c.html,12:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,2,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/432/1081433.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1081433.jpg,"<p>The story of three women who are crazy about love, and three men who are trapped in love.<br />Guan Xin, the heiress of Guan Group and is respected by all directors. Her husband Shen Zhuo works for Guan Group and reports to her. And she is also gentle and attentive at home. The most important thing is that she also has a good friend-Xu Jing, with whom you can talk about everything.<br />Reporter Ding Myung Ran considers her job her life, and in order to find the truth, she does not hesitate to take risks in many investigations. She knows many financial sharks and celebrities, and can also smell a sensation in advance.<br />Guan Xin finds out that her husband is cheating on her with her best friend and at a birthday party, decides to talk to him. Ding Meng Ran felt that something was wrong with Shen Zhuo, and later witnessed how Shen Zhuo pushed Guan Xin off a cliff.</p>",1671145059,https://api.tvmaze.com/shows/65465,https://api.tvmaze.com/episodes/2440211,,,,,,,,,,,,
2442039,https://www.tvmaze.com/episodes/2442039/apotheosis-1x06-episode-6,Episode 6,1,6.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,15.0,,,,https://api.tvmaze.com/episodes/2442039,https://api.tvmaze.com/shows/65516,65516,https://www.tvmaze.com/shows/65516/apotheosis,Apotheosis,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",Running,,15.0,2022-11-04,,https://list.youku.com/show/id_bdfd61c13f714ae5affc,10:00,['Friday'],,55,,118.0,Youku,China,CN,Asia/Shanghai,,,,426652.0,tt27818507,https://static.tvmaze.com/uploads/images/medium_portrait/432/1082228.jpg,https://static.tvmaze.com/uploads/images/original_untouched/432/1082228.jpg,"<p>Luo Zheng is at the bottom of the Luo Clan hierarchy, despite his family being the founders of a power refining technique that could instantly defeat any opponent. One night, enraged by unfair treatment from a family steward, Luo Zheng burns the family records. In doing so, the hidden magic in the book engulfs him and Luo Zheng becomes a new skilled fighter. Fleeing his home and despicable clan, Luo Zheng must learn to harness his powers to rescue his younger sister while his own cousins are on his pursuit.</p>",1689156118,https://api.tvmaze.com/shows/65516,https://api.tvmaze.com/episodes/2541461,,,,,,,,,,https://api.tvmaze.com/episodes/2541462,,
2454846,https://www.tvmaze.com/episodes/2454846/women-walk-the-line-1x15-episode-15,Episode 15,1,15.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,45.0,,,,https://api.tvmaze.com/episodes/2454846,https://api.tvmaze.com/shows/65995,65995,https://www.tvmaze.com/shows/65995/women-walk-the-line,Women Walk the Line,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,,2022-11-25,2022-12-24,https://v.qq.com/x/search/?q=我们的当打之年,18:00,"['Friday', 'Saturday', 'Sunday']",,2,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,418710.0,tt23773880,https://static.tvmaze.com/uploads/images/medium_portrait/436/1091681.jpg,https://static.tvmaze.com/uploads/images/original_untouched/436/1091681.jpg,"<p>A pair of post-90s besties have chosen very different paths in life. Upon graduation, one stayed in Shanghai to focus on her career while the other returned to their hometown to get married. In recent years, they encounter unprecedented difficulties. For many years, Yuan Ge has been married to her job and hasn't bothered investing in relationships. As her health takes a hit, she starts to make changes in her life. For eight years, Gu Qiao has made constant concessions for her husband only to be given divorce papers in the end. This time around, she's determined to restart her career. While both ladies have completely different personalities, they are equally tough and brave. In a metropolis full of opportunities, it is easy to lose your away. Not afraid of falling, they are persistent and join hands in overcoming difficulties to complete the transformation of youth and usher in a new chapter in their thirties.</p>",1672867505,https://api.tvmaze.com/shows/65995,https://api.tvmaze.com/episodes/2454873,,,,,,,,,,,,
2454847,https://www.tvmaze.com/episodes/2454847/women-walk-the-line-1x16-episode-16,Episode 16,1,16.0,regular,2022-12-02,,2022-12-02T04:00:00+00:00,45.0,,,,https://api.tvmaze.com/episodes/2454847,https://api.tvmaze.com/shows/65995,65995,https://www.tvmaze.com/shows/65995/women-walk-the-line,Women Walk the Line,Scripted,Chinese,"['Drama', 'Romance']",Ended,45.0,,2022-11-25,2022-12-24,https://v.qq.com/x/search/?q=我们的当打之年,18:00,"['Friday', 'Saturday', 'Sunday']",,2,,104.0,Tencent QQ,China,CN,Asia/Shanghai,https://v.qq.com/,,,418710.0,tt23773880,https://static.tvmaze.com/uploads/images/medium_portrait/436/1091681.jpg,https://static.tvmaze.com/uploads/images/original_untouched/436/1091681.jpg,"<p>A pair of post-90s besties have chosen very different paths in life. Upon graduation, one stayed in Shanghai to focus on her career while the other returned to their hometown to get married. In recent years, they encounter unprecedented difficulties. For many years, Yuan Ge has been married to her job and hasn't bothered investing in relationships. As her health takes a hit, she starts to make changes in her life. For eight years, Gu Qiao has made constant concessions for her husband only to be given divorce papers in the end. This time around, she's determined to restart her career. While both ladies have completely different personalities, they are equally tough and brave. In a metropolis full of opportunities, it is easy to lose your away. Not afraid of falling, they are persistent and join hands in overcoming difficulties to complete the transformation of youth and usher in a new chapter in their thirties.</p>",1672867505,https://api.tvmaze.com/shows/65995,https://api.tvmaze.com/episodes/2454873,,,,,,,,,,,,
2447259,https://www.tvmaze.com/episodes/2447259/beat-for-beat-34x06-episode-6,Episode 6,34,6.0,regular,2022-12-02,06:00,2022-12-02T05:00:00+00:00,60.0,,,,https://api.tvmaze.com/episodes/2447259,https://api.tvmaze.com/shows/47057,47057,https://www.tvmaze.com/shows/47057/beat-for-beat,Beat for Beat,Game Show,Norwegian,['Music'],Running,60.0,60.0,1999-11-12,,https://tv.nrk.no/serie/beat-for-beat,06:00,['Friday'],,15,,238.0,NRK TV,Norway,NO,Europe/Oslo,,,,262822.0,tt0360246,https://static.tvmaze.com/uploads/images/medium_portrait/250/625080.jpg,https://static.tvmaze.com/uploads/images/original_untouched/250/625080.jpg,<p>Musical antics and great joy of singing when famous artists and new acquaintances solve musical riddles of song and fun.</p>,1687374883,https://api.tvmaze.com/shows/47057,https://api.tvmaze.com/episodes/2450493,,,,,,,,,,https://api.tvmaze.com/episodes/2575309,,
2442409,https://www.tvmaze.com/episodes/2442409/flus-1x07-hovedmannen,Hovedmannen,1,7.0,regular,2022-12-02,06:00,2022-12-02T05:00:00+00:00,31.0,,"<p>Wasim destroys the Amsterdam deal, there is chaos and conflict in the gangs, and Party wants to escape. Bæbs must choose between paying Irfan or preventing eviction.</p>",,https://api.tvmaze.com/episodes/2442409,https://api.tvmaze.com/shows/62973,62973,https://www.tvmaze.com/shows/62973/flus,Flus,Scripted,Norwegian,"['Drama', 'Comedy', 'Thriller']",To Be Determined,,30.0,2022-10-28,,https://tv.nrk.no/serie/flus,,['Friday'],,26,,238.0,NRK TV,Norway,NO,Europe/Oslo,,,,424703.0,tt23056928,https://static.tvmaze.com/uploads/images/medium_portrait/433/1082786.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1082786.jpg,"<p>Bæbs grows up among friends in the 90's growing gang mijlo in Oslo, and is quickly drawn into undesirable situations with major consequences.</p>",1681760208,https://api.tvmaze.com/shows/62973,https://api.tvmaze.com/episodes/2442410,https://static.tvmaze.com/uploads/images/medium_landscape/457/1143997.jpg,https://static.tvmaze.com/uploads/images/original_untouched/457/1143997.jpg,,,,,,,,,,
2438229,https://www.tvmaze.com/episodes/2438229/24-stjerners-julekalender-1x02-julegavehandel,Julegavehandel,1,2.0,regular,2022-12-02,06:00,2022-12-02T05:00:00+00:00,15.0,,<p>The participants must prove that they have mastered the art of Christmas gift shopping in today's challenge. Whoever does the worst must leave the competition.</p>,,https://api.tvmaze.com/episodes/2438229,https://api.tvmaze.com/shows/65413,65413,https://www.tvmaze.com/shows/65413/24-stjerners-julekalender,24-stjerners julekalender,Reality,Norwegian,[],Ended,,17.0,2022-12-01,2022-12-24,https://tv.nrk.no/serie/24-stjerners-julekalender,06:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,11,,238.0,NRK TV,Norway,NO,Europe/Oslo,,,,427954.0,tt24077200,https://static.tvmaze.com/uploads/images/medium_portrait/433/1082793.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1082793.jpg,<p>Markus has gathered 24 celebrities to compete in the Christmas strip's biggest challenges. Who is left as this year's Christmas star? Norwegian reality Christmas calendar.</p>,1681663454,https://api.tvmaze.com/shows/65413,https://api.tvmaze.com/episodes/2438251,,,,,,,,,,,,
2438710,https://www.tvmaze.com/episodes/2438710/slepaa-13x117-sest-sest,Шесть-шесть,13,117.0,regular,2022-12-02,17:35,2022-12-02T05:35:00+00:00,25.0,,,,https://api.tvmaze.com/episodes/2438710,https://api.tvmaze.com/shows/26268,26268,https://www.tvmaze.com/shows/26268/slepaa,Слепая,Scripted,Russian,['Drama'],Running,25.0,25.0,2014-08-18,,http://tv3.ru/project/slepaya,17:35,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,11,,99.0,Rutube,Russian Federation,RU,Asia/Kamchatka,https://rutube.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/103/258415.jpg,https://static.tvmaze.com/uploads/images/original_untouched/103/258415.jpg,,1682100889,https://api.tvmaze.com/shows/26268,https://api.tvmaze.com/episodes/2530445,,,,514.0,ТВ-3,Russian Federation,RU,Asia/Kamchatka,,,,
2438711,https://www.tvmaze.com/episodes/2438711/slepaa-13x118-rzavyj-zamok,Ржавый замок,13,118.0,regular,2022-12-02,17:35,2022-12-02T05:35:00+00:00,25.0,,,,https://api.tvmaze.com/episodes/2438711,https://api.tvmaze.com/shows/26268,26268,https://www.tvmaze.com/shows/26268/slepaa,Слепая,Scripted,Russian,['Drama'],Running,25.0,25.0,2014-08-18,,http://tv3.ru/project/slepaya,17:35,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']",,11,,99.0,Rutube,Russian Federation,RU,Asia/Kamchatka,https://rutube.ru/,,,,,https://static.tvmaze.com/uploads/images/medium_portrait/103/258415.jpg,https://static.tvmaze.com/uploads/images/original_untouched/103/258415.jpg,,1682100889,https://api.tvmaze.com/shows/26268,https://api.tvmaze.com/episodes/2530445,,,,514.0,ТВ-3,Russian Federation,RU,Asia/Kamchatka,,,,
2437747,https://www.tvmaze.com/episodes/2437747/malory-towers-s03-special-the-ghost-of-christmas-present,The Ghost of Christmas Present,3,,significant_special,2022-12-02,06:00,2022-12-02T06:00:00+00:00,25.0,,"<p>When Darrell finds herself stranded at an empty Malory Towers for Christmas, she has to hold her nerve when strange things start happening around the school!</p>",,https://api.tvmaze.com/episodes/2437747,https://api.tvmaze.com/shows/44588,44588,https://www.tvmaze.com/shows/44588/malory-towers,Malory Towers,Scripted,English,"['Drama', 'Adventure', 'Family']",Running,,25.0,2020-03-23,,https://www.bbc.co.uk/iplayer/episodes/p0872dbq/malory-towers,18:00,"['Monday', 'Tuesday']",8.2,92,,,,,,,,,,378833.0,tt11129816,https://static.tvmaze.com/uploads/images/medium_portrait/247/619164.jpg,https://static.tvmaze.com/uploads/images/original_untouched/247/619164.jpg,"<p>Based on the hugely popular book series of the same name by Enid Blyton, <b>Malory Towers</b> is a live-action series following 12-year-old Darrell Rivers as she leaves home for the first time to attend an all-girls' boarding school. Set in the 1940s on the sun-drenched cliffs of the Cornish coast, <i>Malory Towers</i> explores this nostalgic world of midnight feasts, lacrosse, pranks, and lasting friendships. For a contemporary audience, the show is both aspirational and inspirational, telling the story of universal experiences include shifting cliques, FOMO, bullying, crushes, peer pressure, and self-doubt. The girls keep an eye on each other and, like a family, are forever connected by their shared experiences.</p>",1687199380,https://api.tvmaze.com/shows/44588,https://api.tvmaze.com/episodes/2569666,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084388.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084388.jpg,,60.0,CBBC,United Kingdom,GB,Europe/London,https://www.bbc.co.uk/tv/cbbc,,,
2437748,https://www.tvmaze.com/episodes/2437748/malory-towers-s03-special-the-ghost-of-christmas-past,The Ghost of Christmas Past,3,,significant_special,2022-12-02,06:00,2022-12-02T06:00:00+00:00,25.0,,"<p>With the strange goings-on still happening, the girls are determined to find help! However, when Gwen disappears on Christmas morning, their efforts turn to finding their friend.</p>",,https://api.tvmaze.com/episodes/2437748,https://api.tvmaze.com/shows/44588,44588,https://www.tvmaze.com/shows/44588/malory-towers,Malory Towers,Scripted,English,"['Drama', 'Adventure', 'Family']",Running,,25.0,2020-03-23,,https://www.bbc.co.uk/iplayer/episodes/p0872dbq/malory-towers,18:00,"['Monday', 'Tuesday']",8.2,92,,,,,,,,,,378833.0,tt11129816,https://static.tvmaze.com/uploads/images/medium_portrait/247/619164.jpg,https://static.tvmaze.com/uploads/images/original_untouched/247/619164.jpg,"<p>Based on the hugely popular book series of the same name by Enid Blyton, <b>Malory Towers</b> is a live-action series following 12-year-old Darrell Rivers as she leaves home for the first time to attend an all-girls' boarding school. Set in the 1940s on the sun-drenched cliffs of the Cornish coast, <i>Malory Towers</i> explores this nostalgic world of midnight feasts, lacrosse, pranks, and lasting friendships. For a contemporary audience, the show is both aspirational and inspirational, telling the story of universal experiences include shifting cliques, FOMO, bullying, crushes, peer pressure, and self-doubt. The girls keep an eye on each other and, like a family, are forever connected by their shared experiences.</p>",1687199380,https://api.tvmaze.com/shows/44588,https://api.tvmaze.com/episodes/2569666,https://static.tvmaze.com/uploads/images/medium_landscape/433/1084389.jpg,https://static.tvmaze.com/uploads/images/original_untouched/433/1084389.jpg,,60.0,CBBC,United Kingdom,GB,Europe/London,https://www.bbc.co.uk/tv/cbbc,,,
